UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Timestamp,Last_Maintenance_Date,Days_Until_Next_Maintenance,Type_encoded
5918,L53097,L,292.6728837499364,311.1402840280434,1321.900876964716,55.03597186172546,16.48280956922691,0,0,0,0,0,0,2023-09-04 13:00:00,2023-09-04 13:00:00,0.0,1
5919,L53098,L,304.1299014035855,312.49418889381144,1567.4538764965582,44.991459998165574,21.739628105300486,0,0,0,0,0,0,2023-09-04 14:00:00,2023-09-04 14:00:00,0.0,1
5920,L53099,L,296.194731200531,302.8582867003442,1422.0516681167692,52.84048512949859,24.99933449364,0,0,0,0,0,0,2023-09-04 15:00:00,2023-09-04 15:00:00,0.0,1
5921,L53100,L,306.7877366941954,310.1187218980641,1748.7564502523246,30.666666574241813,30.092705641742263,0,0,0,0,0,0,2023-09-04 16:00:00,2023-09-04 16:00:00,0.0,1
5922,L53101,L,,,,,,0,0,0,0,0,0,2023-09-04 17:00:00,2023-09-04 17:00:00,0.0,1
5923,L53102,L,304.02226794563035,307.2655744959998,1435.2116759347848,46.99608173291189,33.17017946281614,0,0,0,0,0,0,2023-09-04 18:00:00,2023-09-04 17:00:00,0.0,1
5924,M20783,M,301.3660021544498,310.9209321359154,1537.5730576680635,37.73484189752631,34.745508060962756,0,0,0,0,0,0,2023-09-04 19:00:00,2023-09-04 19:00:00,0.0,2
5925,L53104,L,292.92413656929193,307.62401749908383,1330.0095443851344,52.141804455854356,34.91892565363553,0,0,0,0,0,0,2023-09-04 20:00:00,2023-09-04 19:00:00,0.0,1
5926,M20785,M,296.8790964614222,316.568073714024,1617.1050085034028,34.680228912546234,42.76144556900877,0,0,0,0,0,0,2023-09-04 21:00:00,2023-09-04 21:00:00,0.0,2
5927,L53106,L,303.8512090756645,315.6598441118508,1448.5716346270265,54.18691487395439,39.05617390615403,0,0,0,0,0,0,2023-09-04 22:00:00,2023-09-04 22:00:00,0.0,1
5928,L53107,L,301.5514345468249,315.63067244445756,1684.5497997878433,32.507462775837766,34.95010719298024,0,0,0,0,0,0,2023-09-04 23:00:00,2023-09-04 23:00:00,0.0,1
5929,M20788,M,,,,,,0,0,0,0,0,0,2023-09-05 00:00:00,2023-09-05 00:00:00,1.0,2
5930,L53109,L,302.72768266995735,305.69573672301004,1531.7290944167396,48.29849745503446,47.66133180707728,0,0,0,0,0,0,2023-09-05 01:00:00,2023-09-05 00:00:00,0.0,1
5931,L53110,L,296.4976754121313,310.68388035928166,1497.844818303765,54.64655466659457,49.039414982595524,0,0,0,0,0,0,2023-09-05 02:00:00,2023-09-05 02:00:00,0.0,1
5932,L53111,L,297.27376810997447,309.6964057716751,1295.496001933198,56.501716820304864,50.445990387230076,0,0,0,0,0,0,2023-09-05 03:00:00,2023-09-05 03:00:00,0.0,1
5933,L53112,L,301.56207827881707,307.65085388865504,1492.4689777545054,40.63909645651163,54.435187335888095,0,0,0,0,0,0,2023-09-05 04:00:00,2023-09-05 04:00:00,0.0,1
5934,L53113,L,290.5708001268352,304.9978452965525,1410.8805433261502,48.27209799110867,59.478001373558406,0,0,0,0,0,0,2023-09-05 05:00:00,2023-09-05 04:00:00,0.0,1
5935,H35348,H,308.8043986029716,310.3057058798154,1487.1416066949453,53.95014466696858,59.31545638739954,0,0,0,0,0,0,2023-09-05 06:00:00,2023-09-05 06:00:00,0.0,0
5936,L53115,L,303.1032396558136,308.6090520631349,1646.482330271145,36.68891949726408,64.87904532124823,0,0,0,0,0,0,2023-09-05 07:00:00,2023-09-05 07:00:00,0.0,1
5937,M20796,M,306.67451629616824,313.6212987364447,1551.996458399868,40.41292701583446,61.871530093166044,0,0,0,0,0,0,2023-09-05 08:00:00,2023-09-05 08:00:00,0.0,2
5938,M20797,M,294.00659434181347,313.61253650860067,1430.9541900918214,45.11187156044543,66.49499921007153,0,0,0,0,0,0,2023-09-05 09:00:00,2023-09-05 08:00:00,0.0,2
5939,L53118,L,,,,,,0,0,0,0,0,0,2023-09-05 10:00:00,2023-09-05 10:00:00,-2.0,1
5940,L53119,L,311.2427204592964,304.6067994023229,1382.6684194692486,65.83170686761102,73.31294347726809,0,0,0,0,0,0,2023-09-05 11:00:00,2023-09-05 11:00:00,0.0,1
5941,M20800,M,295.18802331470056,312.47685651321086,1449.518839606023,55.93139488201611,76.38219271430728,0,0,0,0,0,0,2023-09-05 12:00:00,2023-09-05 12:00:00,0.0,2
5942,L53121,L,304.7029804575084,307.2956352912027,1474.0423150236252,51.7824317669516,79.77814296822052,1,0,0,0,0,0,2023-09-05 13:00:00,2023-09-05 12:00:00,0.0,1
5943,L53122,L,301.3000999883549,304.988754736068,1451.2837154334375,45.15853052848576,80.4815027020079,0,0,0,0,0,0,2023-09-05 14:00:00,2023-09-05 12:00:00,0.0,1
5944,L53123,L,294.2716823809493,308.69424451616544,1566.7942757464386,44.2249912242578,86.58325875701522,0,0,0,0,0,0,2023-09-05 15:00:00,2023-09-05 15:00:00,0.0,1
5945,M20804,M,303.5366927315204,315.60128251725115,1533.2537911164486,41.7776593549581,82.45997991908537,0,0,0,0,0,0,2023-09-05 16:00:00,2023-09-05 15:00:00,0.0,2
5946,M20805,M,305.1862482757487,309.0576395664131,1422.143426938012,47.640644801916274,84.62684486138654,0,0,0,0,0,0,2023-09-05 17:00:00,2023-09-05 15:00:00,0.0,2
5947,L53126,L,298.5617687764832,318.12595165919095,1491.3268599871678,49.482789663432364,84.88635366388228,0,0,0,0,0,0,2023-09-05 18:00:00,2023-09-05 15:00:00,0.0,1
5948,M20807,M,306.5976771974819,313.36861956741404,1463.2178578068674,48.12255694474527,94.16892925739916,0,0,0,0,0,0,2023-09-05 19:00:00,2023-09-05 15:00:00,0.0,2
5949,L53128,L,293.7158769763273,308.9557512509276,2093.193665030417,20.313205207538477,93.34838107045009,0,0,0,0,0,0,2023-09-05 20:00:00,2023-09-05 20:00:00,0.0,1
5950,M20809,M,294.49819764830903,316.2287479093842,1485.5913109867654,45.80892641437827,100.66800054427458,0,0,0,0,0,0,2023-09-05 21:00:00,2023-09-05 21:00:00,0.0,2
5951,L53130,L,301.91704411299503,312.8843498729974,1700.793538664126,32.84606747674825,100.71839293443955,0,0,0,0,0,0,2023-09-05 22:00:00,2023-09-05 22:00:00,0.0,1
5952,L53131,L,301.4113958290338,306.535846138614,1645.6294778367,33.10634133044944,101.0182991166746,0,0,0,0,0,0,2023-09-05 23:00:00,2023-09-05 23:00:00,0.0,1
5953,L53132,L,,,,,,0,0,0,0,0,0,2023-09-06 00:00:00,2023-09-06 00:00:00,1.0,1
5954,M20813,M,304.97786710261937,312.1142985441462,1446.2817564577567,41.18033049963388,108.45259908705917,0,0,0,0,0,0,2023-09-06 01:00:00,2023-09-06 00:00:00,0.0,2
5955,L53134,L,303.8105500678075,310.9879616621194,1729.5309968445672,28.53758060521935,108.84387188833935,0,0,0,0,0,0,2023-09-06 02:00:00,2023-09-06 02:00:00,0.0,1
5956,L53135,L,305.19882905936754,306.79631267330933,1680.4605536963134,35.600845002661984,111.7759037565243,0,0,0,0,0,0,2023-09-06 03:00:00,2023-09-06 03:00:00,0.0,1
5957,L53136,L,300.73647893389875,316.41995567146336,1505.172072848451,39.042182088073154,114.7512486491768,0,0,0,0,0,0,2023-09-06 04:00:00,2023-09-06 04:00:00,0.0,1
5958,L53137,L,,,,,,0,0,0,0,0,0,2023-09-06 05:00:00,2023-09-06 05:00:00,2.0,1
5959,L53138,L,299.17001457226485,313.74468348963916,1483.5604154290343,40.9805846239956,114.53782014709456,0,0,0,0,0,0,2023-09-06 06:00:00,2023-09-06 06:00:00,0.0,1
5960,L53139,L,310.53670443394003,308.42487526256997,1343.1994090210335,53.456196151602,120.51027053308289,0,0,0,0,0,0,2023-09-06 07:00:00,2023-09-06 07:00:00,0.0,1
5961,L53140,L,297.4017203687845,314.60339025780297,1627.530366814387,36.44573103271886,123.37636864166068,0,0,0,0,0,0,2023-09-06 08:00:00,2023-09-06 08:00:00,0.0,1
5962,L53141,L,310.4710095292132,314.9670685261925,1530.7551977735357,34.338118782678464,124.04369204000957,0,0,0,0,0,0,2023-09-06 09:00:00,2023-09-06 09:00:00,0.0,1
5963,L53142,L,301.25571176230557,307.67027853738205,1776.5722383689624,27.685924125078145,126.83210373862835,0,0,0,0,0,0,2023-09-06 10:00:00,2023-09-06 10:00:00,0.0,1
5964,H35377,H,294.74187960273815,304.0688266224687,1667.52793076381,39.33756750643119,129.10212045206103,0,0,0,0,0,0,2023-09-06 11:00:00,2023-09-06 11:00:00,0.0,0
5965,H35378,H,,,,,,0,0,0,0,0,0,2023-09-06 12:00:00,2023-09-06 12:00:00,0.0,0
5966,H35379,H,301.66990508312165,303.5371143216321,1418.303484225945,50.492015047904694,135.74385392474068,0,0,0,0,0,0,2023-09-06 13:00:00,2023-09-06 12:00:00,0.0,0
5967,L53146,L,304.86802933547244,311.5113973137382,1385.7339834673796,52.783412982127125,148.45167268421088,0,0,0,0,0,0,2023-09-06 14:00:00,2023-09-06 12:00:00,0.0,1
5968,L53147,L,306.563165379103,308.7070003742126,1370.4696179032198,57.12077903025185,147.84112601070845,0,0,0,0,0,0,2023-09-06 15:00:00,2023-09-06 15:00:00,0.0,1
5969,L53148,L,302.5345434215578,316.5030603640803,1319.5977933042775,60.11551892614368,145.86033302243985,0,0,0,0,0,0,2023-09-06 16:00:00,2023-09-06 16:00:00,0.0,1
5970,M20829,M,298.3044807370514,308.9615849842344,1508.6978515964706,39.49463049012318,149.97836119320837,0,0,0,0,0,0,2023-09-06 17:00:00,2023-09-06 16:00:00,0.0,2
5971,L53150,L,,,,,,0,0,0,0,0,0,2023-09-06 18:00:00,2023-09-06 18:00:00,-2.0,1
5972,L53151,L,301.101392309111,308.39362335527403,1519.6347407152782,37.007403649285735,151.26486056444162,0,0,0,0,0,0,2023-09-06 19:00:00,2023-09-06 19:00:00,0.0,1
5973,L53152,L,304.2170649631006,315.4797176245806,1422.9256483889287,47.72634266182647,151.38732709673218,0,0,0,0,0,0,2023-09-06 20:00:00,2023-09-06 19:00:00,0.0,1
5974,L53153,L,291.30384779238824,320.4419033636948,1362.8164959834255,54.37716438928432,157.82764708051533,0,0,0,0,0,0,2023-09-06 21:00:00,2023-09-06 21:00:00,0.0,1
5975,L53154,L,,,,,,0,0,0,0,0,0,2023-09-06 22:00:00,2023-09-06 21:00:00,0.0,1
5976,H35389,H,298.19432308131024,312.06665700698954,1689.2683598880333,32.134870986586876,164.1401707393675,0,0,0,0,0,0,2023-09-06 23:00:00,2023-09-06 23:00:00,0.0,0
5977,H35390,H,308.6170511785529,323.4636412255576,1343.3943259008277,53.85880054719584,165.38567381516435,0,0,0,0,0,0,2023-09-07 00:00:00,2023-09-07 00:00:00,0.0,0
5978,L53157,L,304.0321105740841,311.0116197098585,1720.1311611588264,36.10807591456544,174.09022648304412,0,0,0,0,0,0,2023-09-07 01:00:00,2023-09-07 01:00:00,0.0,1
5979,L53158,L,302.18943508548955,310.8891542581114,1451.0734246174106,48.84796558695692,174.89168660807994,0,0,0,0,0,0,2023-09-07 02:00:00,2023-09-07 01:00:00,0.0,1
5980,H35393,H,303.4103019158641,314.3899856120824,1506.4424205600847,48.370933383341395,182.12513366669288,0,0,0,0,0,0,2023-09-07 03:00:00,2023-09-07 03:00:00,0.0,0
5981,M20840,M,296.6583464229722,310.89224857300167,1652.0606910229335,34.64575859093099,184.83013721263836,0,0,0,0,0,0,2023-09-07 04:00:00,2023-09-07 04:00:00,0.0,2
5982,M20841,M,308.68088306122473,302.7105925598224,1317.4065627729437,49.07381109584216,187.32322756569098,0,0,0,0,0,0,2023-09-07 05:00:00,2023-09-07 04:00:00,0.0,2
5983,L53162,L,310.3550178600715,316.09883284680944,1516.2124299974214,39.04019654637916,188.42122429728784,0,0,0,0,0,0,2023-09-07 06:00:00,2023-09-07 04:00:00,0.0,1
5984,H35397,H,303.1859724754003,301.42668269407886,1421.0565029417232,47.112552313761825,185.4091596557175,0,0,0,0,0,0,2023-09-07 07:00:00,2023-09-07 04:00:00,0.0,0
5985,H35398,H,308.5317805747075,308.8495152198955,1306.4594874705754,53.1603880430944,193.84831247529038,0,0,0,0,0,0,2023-09-07 08:00:00,2023-09-07 08:00:00,0.0,0
5986,L53165,L,298.7110991917059,316.3504623842731,1311.1480873245928,45.84140899043225,204.51184457917932,0,0,0,0,0,0,2023-09-07 09:00:00,2023-09-07 09:00:00,0.0,1
5987,L53166,L,297.57450361696175,309.03146710441564,1406.2984529973019,55.13002090714463,201.46880061038055,0,0,0,0,0,0,2023-09-07 10:00:00,2023-09-07 10:00:00,0.0,1
5988,L53167,L,301.4856683187131,307.5536670975336,1640.5923553763255,44.104166142763056,199.61905993329083,0,0,0,0,0,0,2023-09-07 11:00:00,2023-09-07 11:00:00,0.0,1
5989,H35402,H,303.27759765426964,314.91474380554075,1264.591529349096,60.14518218827709,204.9734047622874,0,0,0,0,0,0,2023-09-07 12:00:00,2023-09-07 12:00:00,0.0,0
5990,L53169,L,299.50806459930106,306.7169873045482,1548.5067341238039,50.32243657099938,206.13281666846592,0,0,0,0,0,0,2023-09-07 13:00:00,2023-09-07 13:00:00,0.0,1
5991,M20850,M,303.7454148837767,304.9802773102452,1370.5939571505517,55.90323176941062,208.51934747032027,0,0,0,0,0,0,2023-09-07 14:00:00,2023-09-07 14:00:00,0.0,2
5992,L53171,L,302.6932967944918,311.9846595009018,1448.923722601125,44.456663318117904,215.19629355182752,0,0,0,0,0,0,2023-09-07 15:00:00,2023-09-07 15:00:00,0.0,1
5993,L53172,L,296.76015787588796,309.7439629164697,1338.3058705088658,50.38490376953529,218.14268733817238,0,0,0,0,0,0,2023-09-07 16:00:00,2023-09-07 16:00:00,0.0,1
5994,M20853,M,303.6594237834282,304.77990865693874,1409.1653481405801,45.105854763496104,215.68817967153987,0,0,0,0,0,0,2023-09-07 17:00:00,2023-09-07 17:00:00,0.0,2
5995,L53174,L,305.1272424605299,313.3807848394173,1580.9964457182518,43.25734314066229,219.37879634021934,0,0,0,0,0,0,2023-09-07 18:00:00,2023-09-07 18:00:00,0.0,1
5996,L53175,L,301.9801341840395,312.4736903864345,1917.2540488416548,24.627519909984724,218.86736165275883,0,0,0,0,0,0,2023-09-07 19:00:00,2023-09-07 19:00:00,0.0,1
5997,M20856,M,306.3422447495718,308.5164329646742,1370.894008696364,51.41695210830127,224.62539630051165,0,0,0,0,0,0,2023-09-07 20:00:00,2023-09-07 20:00:00,0.0,2
5998,M20857,M,295.5642925965025,308.83663621295665,1552.094604837583,37.554282175790576,222.36177259929795,0,0,0,0,0,0,2023-09-07 21:00:00,2023-09-07 21:00:00,0.0,2
5999,M20858,M,303.1287126221729,312.40132500604227,1617.0214028922453,39.14536457621407,230.13328681011527,0,0,0,0,0,0,2023-09-07 22:00:00,2023-09-07 22:00:00,0.0,2
6000,M20859,M,295.6787899196199,315.77060542289826,1662.6906882927353,33.72459064752708,234.2305586020461,1,1,0,0,0,0,2023-09-07 23:00:00,2023-09-07 23:00:00,0.0,2
6001,H35414,H,295.93446232052804,308.87659572659715,1410.9478337112012,46.81323751298441,-5.087050792565167,0,0,0,0,0,0,2023-09-08 00:00:00,2023-09-07 23:00:00,0.0,0
6002,M20861,M,298.1317386638888,313.26378483790234,1373.458141145448,49.51387731270877,2.0816703689722735,0,0,0,0,0,0,2023-09-08 01:00:00,2023-09-07 23:00:00,0.0,2
6003,L53182,L,296.81694641274714,312.9450012089358,1697.6344931243173,34.878464392371434,7.825896306669866,0,0,0,0,0,0,2023-09-08 02:00:00,2023-09-08 02:00:00,0.0,1
6004,L53183,L,,,,,,0,0,0,0,0,0,2023-09-08 03:00:00,2023-09-08 03:00:00,1.0,1
6005,L53184,L,300.1273909553195,310.58395760485564,1718.2697646338033,28.616345222621607,11.56435330084436,0,0,0,0,0,0,2023-09-08 04:00:00,2023-09-08 04:00:00,0.0,1
6006,L53185,L,305.0084066971224,306.2305358088932,1561.9173619686578,40.91213097041078,14.834460126640034,0,0,0,0,0,0,2023-09-08 05:00:00,2023-09-08 05:00:00,0.0,1
6007,M20866,M,299.74095815706676,308.3356150929033,2152.2321178269012,21.294440000233717,11.156630990496566,0,0,0,0,0,0,2023-09-08 06:00:00,2023-09-08 06:00:00,0.0,2
6008,M20867,M,294.09076739159923,312.2044718385955,1317.4767577180648,58.22341405030626,21.0532017050174,0,0,0,0,0,0,2023-09-08 07:00:00,2023-09-08 07:00:00,0.0,2
6009,L53188,L,306.486236472569,319.2099763479143,1427.8089226784762,42.36569569060402,21.076550635061466,0,0,0,0,0,0,2023-09-08 08:00:00,2023-09-08 07:00:00,0.0,1
6010,L53189,L,297.39500940615886,308.3349044642862,1934.9452198427928,25.47106517920196,22.272636806135278,0,0,0,0,0,0,2023-09-08 09:00:00,2023-09-08 09:00:00,0.0,1
6011,H35424,H,301.0348250361265,314.46621186036754,1441.830926130384,46.26298704580835,20.59695189428787,0,0,0,0,0,0,2023-09-08 10:00:00,2023-09-08 09:00:00,0.0,0
6012,L53191,L,303.43263252757936,309.26477463665,1566.0568540830293,39.53661197059235,30.22474833382718,0,0,0,0,0,0,2023-09-08 11:00:00,2023-09-08 11:00:00,0.0,1
6013,H35426,H,302.3098111437545,311.41696723397524,1401.5159310899728,47.29288954143553,34.48350590695625,0,0,0,0,0,0,2023-09-08 12:00:00,2023-09-08 11:00:00,0.0,0
6014,L53193,L,306.2780554783471,317.8916926651138,1650.6360559191162,33.072873964116404,38.41017712620759,0,0,0,0,0,0,2023-09-08 13:00:00,2023-09-08 13:00:00,0.0,1
6015,H35428,H,303.58057829264845,314.3767056358634,1640.1025975146113,35.5019550403675,40.49489629769785,0,0,0,0,0,0,2023-09-08 14:00:00,2023-09-08 14:00:00,0.0,0
6016,M20875,M,297.4854698700305,304.99101766452526,1534.7342269873661,41.50212011831173,44.017688365253484,0,0,0,0,0,0,2023-09-08 15:00:00,2023-09-08 15:00:00,0.0,2
6017,L53196,L,311.2096963040475,308.0209544435817,1451.7864717483149,49.816911873690614,47.82457269135671,0,0,0,0,0,0,2023-09-08 16:00:00,2023-09-08 15:00:00,0.0,1
6018,L53197,L,,,,,,0,0,0,0,0,0,2023-09-08 17:00:00,2023-09-08 15:00:00,1.0,1
6019,M20878,M,300.73261862303286,311.5639551488665,1591.2897994956493,33.65640813723984,51.986191350095055,0,0,0,0,0,0,2023-09-08 18:00:00,2023-09-08 18:00:00,0.0,2
6020,L53199,L,305.6863124468315,305.4237042849489,1520.5160743447937,45.95986474813891,53.57713095171164,0,0,0,0,0,0,2023-09-08 19:00:00,2023-09-08 19:00:00,0.0,1
6021,L53200,L,302.43726716460014,306.9674993364481,1619.0465832396626,37.45409450338693,53.74111785789969,0,0,0,0,0,0,2023-09-08 20:00:00,2023-09-08 20:00:00,0.0,1
6022,L53201,L,303.1184945877151,314.09218064997845,1830.9337185543786,24.485652036866455,61.18664900206397,0,0,0,0,0,0,2023-09-08 21:00:00,2023-09-08 21:00:00,0.0,1
6023,L53202,L,312.6365243421534,315.55360117794345,1563.022037615123,42.44374903012101,56.436750241503255,0,0,0,0,0,0,2023-09-08 22:00:00,2023-09-08 22:00:00,0.0,1
6024,M20883,M,300.0520213164132,310.9835585206422,1409.3077106060653,55.241855779191226,64.51901332553548,0,0,0,0,0,0,2023-09-08 23:00:00,2023-09-08 23:00:00,0.0,2
6025,L53204,L,299.8582141481701,322.48387381686274,1371.8039425336815,69.38824441623582,67.70114505250521,1,0,0,1,0,0,2023-09-09 00:00:00,2023-09-09 00:00:00,0.0,1
6026,L53205,L,,,,,,0,0,0,0,0,0,2023-09-09 01:00:00,2023-09-09 01:00:00,0.0,1
6027,L53206,L,306.1762922605538,309.86056709805615,1421.5548770008675,51.11479831022997,72.98540518912543,0,0,0,0,0,0,2023-09-09 02:00:00,2023-09-09 01:00:00,0.0,1
6028,M20887,M,294.45244771227505,307.18269169377186,1439.2743685225068,47.738323341351176,70.41129350297531,0,0,0,0,0,0,2023-09-09 03:00:00,2023-09-09 01:00:00,0.0,2
6029,L53208,L,292.2650992083152,306.33777570071805,1506.6211825726957,51.49615159673541,73.22929688951434,0,0,0,0,0,0,2023-09-09 04:00:00,2023-09-09 01:00:00,0.0,1
6030,M20889,M,298.6337984147515,312.3696911843907,1445.6932168082417,51.3691901754174,73.52220925344942,0,0,0,0,0,0,2023-09-09 05:00:00,2023-09-09 01:00:00,0.0,2
6031,L53210,L,293.77343401908274,308.4126408737693,1432.1364582425529,56.34619128687198,79.97553678590884,0,0,0,0,0,0,2023-09-09 06:00:00,2023-09-09 06:00:00,0.0,1
6032,L53211,L,299.27200136412785,318.5327185993848,1464.1434545539632,43.09545497251011,79.22247971318237,0,0,0,0,0,0,2023-09-09 07:00:00,2023-09-09 06:00:00,0.0,1
6033,L53212,L,303.58923384057863,317.6619869104085,1771.3523279600663,29.778883406992993,81.70636234393048,0,0,0,0,0,0,2023-09-09 08:00:00,2023-09-09 08:00:00,0.0,1
6034,L53213,L,297.1533943116395,313.8625993282595,1507.8395650519362,41.07077894134455,85.8105912246038,0,0,0,0,0,0,2023-09-09 09:00:00,2023-09-09 08:00:00,0.0,1
6035,M20894,M,294.71562647587916,305.28258120124735,1408.914947625946,51.63083886342032,87.93189203264775,0,0,0,0,0,0,2023-09-09 10:00:00,2023-09-09 08:00:00,0.0,2
6036,M20895,M,301.5196835452266,307.7541771980522,1726.4183181034427,33.924840619075766,94.63881809240506,0,0,0,0,0,0,2023-09-09 11:00:00,2023-09-09 11:00:00,0.0,2
6037,M20896,M,305.12697019874753,316.87626910469066,1390.6190047162056,58.5742567517041,96.69748265416513,0,0,0,0,0,0,2023-09-09 12:00:00,2023-09-09 12:00:00,0.0,2
6038,L53217,L,,,,,,0,0,0,0,0,0,2023-09-09 13:00:00,2023-09-09 12:00:00,1.0,1
6039,L53218,L,305.0347565129538,316.251353685114,1514.5453948629663,40.16063060876541,98.57540161006257,0,0,0,0,0,0,2023-09-09 14:00:00,2023-09-09 12:00:00,0.0,1
6040,L53219,L,304.921549488694,313.1210323213742,1436.360619771533,45.95058842236304,99.82944406735795,0,0,0,0,0,0,2023-09-09 15:00:00,2023-09-09 12:00:00,0.0,1
6041,M20900,M,305.6436655982239,311.34202727408723,1467.3520904644633,49.97995783048929,102.92295344865299,0,0,0,0,0,0,2023-09-09 16:00:00,2023-09-09 12:00:00,0.0,2
6042,M20901,M,306.84612943493056,307.71091131301574,1486.9855615398462,52.25095320540479,104.38828242775698,0,0,0,0,0,0,2023-09-09 17:00:00,2023-09-09 12:00:00,0.0,2
6043,M20902,M,311.41894925763916,310.55896145733357,1548.8391827727296,38.92009414453995,106.96919403562347,0,0,0,0,0,0,2023-09-09 18:00:00,2023-09-09 18:00:00,0.0,2
6044,M20903,M,,,,,,0,0,0,0,0,0,2023-09-09 19:00:00,2023-09-09 18:00:00,0.0,2
6045,M20904,M,301.90355495009703,315.73203394430203,1593.5840140211214,44.22173403762702,112.45505810699429,0,0,0,0,0,0,2023-09-09 20:00:00,2023-09-09 20:00:00,0.0,2
6046,L53225,L,299.5115710046434,306.7549702146999,1322.3746952623044,56.97986746734233,115.6331209162029,0,0,0,0,0,0,2023-09-09 21:00:00,2023-09-09 21:00:00,0.0,1
6047,L53226,L,301.51445722386063,309.77008032693976,1321.088143127119,59.53213135498641,122.76655790000568,0,0,0,0,0,0,2023-09-09 22:00:00,2023-09-09 22:00:00,0.0,1
6048,H35461,H,308.47646511178215,311.2097614872845,1849.92408363332,26.41676281459774,118.00265403005562,0,0,0,0,0,0,2023-09-09 23:00:00,2023-09-09 23:00:00,0.0,0
6049,M20908,M,295.389077305794,314.1011754847807,1588.214102192599,43.37104197286212,123.98745103647693,0,0,0,0,0,0,2023-09-10 00:00:00,2023-09-10 00:00:00,0.0,2
6050,M20909,M,297.5900567034172,306.7486051873489,1636.6097994337656,37.726655152595725,133.6890578604437,0,0,0,0,0,0,2023-09-10 01:00:00,2023-09-10 01:00:00,0.0,2
6051,M20910,M,,,,,,0,0,0,0,0,0,2023-09-10 02:00:00,2023-09-10 02:00:00,0.0,2
6052,L53231,L,306.14468790383575,314.1539949688074,1379.4174910485513,54.053077926853014,139.9867618989284,0,0,0,0,0,0,2023-09-10 03:00:00,2023-09-10 03:00:00,0.0,1
6053,L53232,L,299.85469004730106,303.8963628767749,1993.6504278651748,23.043911757972996,134.61779156589,0,0,0,0,0,0,2023-09-10 04:00:00,2023-09-10 04:00:00,0.0,1
6054,L53233,L,305.29164841238145,316.91339630854236,1767.5364812349635,34.77434864495463,140.21376917620327,0,0,0,0,0,0,2023-09-10 05:00:00,2023-09-10 05:00:00,0.0,1
